city,primary_category,secondary_category,shop_name,avg_price,review_count,rating
深圳市,美食,日式料理,霧MIST(深圳湾吉祥龙店),521,900,4.5
深圳市,美食,日式料理,老乾杯(平安金融中心店),630,5362,4.5
深圳市,美食,日式料理,寿司郎(卓悦汇店),98,3010,4.0
深圳市,美食,日式料理,CHABUYA·东京酱油拉面(万象城店),115,3614,4.0
深圳市,美食,日式料理,旨楽·板前寿司,194,1171,4.5
深圳市,美食,日式料理,大馥·烧肉丼饭·璞金(深圳湾万象城店),83,2599,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(皇庭广场店),137,5012,4.5
深圳市,美食,日式料理,烧肉横纲(壹方城店),190,4570,5.0
深圳市,美食,日式料理,藏巷炉端烧·十酒·居酒屋,205,1518,5.0
深圳市,美食,日式料理,合气屋·家庭料理(南山店),88,6356,4.0
深圳市,美食,日式料理,晗山月YAMA TSUKI·艺伎怀石,2368,1427,5.0
深圳市,美食,日式料理,平成屋(龙岗大运天地店),102,2035,4.5
深圳市,美食,日式料理,观璟高空铁板烧·料理·生日宴·商务团建(科技园店),192,6564,4.5
深圳市,美食,日式料理,Sushi Hanzo半藏(笋岗店),204,2091,5.0
深圳市,美食,日式料理,鸟剑居酒屋(罗湖万象城店),130,1198,4.5
深圳市,美食,日式料理,鮨嵐Sushi Arashi(罗湖店),603,1915,5.0
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(前海店),131,2554,4.5
深圳市,美食,日式料理,滨寿司(深圳天河城店),80,1140,4.0
深圳市,美食,日式料理,大渔铁板烧(保利文化广场店),214,10270,3.5
深圳市,美食,日式料理,CURRY YA 熟成咖哩專門店(壹方城店),90,3465,4.0
深圳市,美食,日式料理,金炙板前料理(万象天地店),145,2349,4.0
深圳市,美食,日式料理,Sixth house 铁板烧日式料理,400,503,5.0
深圳市,美食,日式料理,灼灼木自助寿司·任点任食(深圳首店),59,125,3.5
深圳市,美食,日式料理,BON YAKI modern izakaya·烧鸟居酒屋,488,814,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(红山店),125,5516,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(西丽店),135,6184,4.5
深圳市,美食,日式料理,赤坂一丁·和牛日式烧肉(皇庭广场店),87,12561,4.5
深圳市,美食,日式料理,肉肉大米(KK ONE店),79,1664,4.5
深圳市,美食,日式料理,大神太神·铁板烧(大运天地店),116,1995,4.5
深圳市,美食,日式料理,鮨嵐Sushi Arashi(前海卓悦INTOWN店),727,1386,5.0
深圳市,美食,日式料理,茑山·怀石炭火烧(华侨城店),750,1427,5.0
深圳市,美食,日式料理,多米·山手作日料(卓悦中心店),97,3492,4.0
深圳市,美食,日式料理,大馥 · 烧肉丼饭(CoCoPark店),76,4586,4.5
深圳市,美食,日式料理,植藤·鱼生·寿司·铁板烧(卓悦中心店),298,1389,5.0
深圳市,美食,日式料理,牛角烧肉(壹方天地店),156,6131,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(国贸店),138,8675,4.5
深圳市,美食,日式料理,沐·燒鳥&amp;酒場(岗厦店),152,2331,4.5
深圳市,美食,日式料理,深田寿司(侨香店),106,5653,4.5
深圳市,美食,日式料理,云璟高空铁板烧·料理·生日宴·商务聚会(福田海景景...,200,637,5.0
深圳市,美食,日式料理,大阪烧肉BAKA一代(福田店),180,4634,4.0
深圳市,美食,日式料理,蘭寿司割烹·日本料理(海岸明珠店),165,1724,5.0
深圳市,美食,日式料理,堂本家·二代目·炸猪排(壹方城店),86,8611,4.5
深圳市,美食,日式料理,ITARU食堂·定食料理(西丽店),67,1421,4.5
深圳市,美食,日式料理,哥哥の深夜食堂(来福士广场店),87,2219,4.5
深圳市,美食,日式料理,四万十·鳗鱼·烧肉丼饭(万象天地店),101,2943,4.0
深圳市,美食,日式料理,一鱼の料理(南山店),104,670,4.0
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(车公庙店),125,6206,4.5
深圳市,美食,日式料理,隐谷Omakase(福田财富店),622,1223,5.0
深圳市,美食,日式料理,Lodestone吸铁石·日式烧肉(后海店),261,2802,5.0
深圳市,美食,日式料理,奈鹿食亭·猫主题·创意料理小食堂(学府路店),49,179,4.0
深圳市,美食,日式料理,黑泽烧肉(大悦城店),176,2815,5.0
深圳市,美食,日式料理,Azabuya麻布屋(福田COCO Park店),41,216,4.0
深圳市,美食,日式料理,敢野·横膈膜烧肉(万象前海店),125,1170,4.5
深圳市,美食,日式料理,牛角烧肉(印力中心店),145,3461,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(龙华壹方城店),121,4037,5.0
深圳市,美食,日式料理,哥哥の深夜食堂(皇庭广场店),106,1131,5.0
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(深圳湾店),119,4090,4.5
深圳市,美食,日式料理,何止料理(福田中心贰店),61,6669,4.0
深圳市,美食,日式料理,东金炭火烧鸟·居酒屋,92,746,4.0
深圳市,美食,日式料理,大渔铁板烧(佳宁娜店),210,9177,4.0
深圳市,美食,日式料理,大阪精致日料(海燕店),165,3418,5.0
深圳市,美食,日式料理,鮨吟SushiGin(万象天地店),1466,262,4.0
深圳市,美食,日式料理,何止料理(海上世界店),61,10430,4.0
深圳市,美食,日式料理,葱间 串焼·天麩羅(皇庭广场店),68,196,4.0
深圳市,美食,日式料理,合气屋·糖果居酒屋(上海宾馆店),105,8271,4.0
深圳市,美食,日式料理,近矶和牛烧肉(宝安大仟里店),110,3523,4.5
深圳市,美食,日式料理,池奈·日式咖喱蛋包饭(深圳宝安大悦城店),39,746,3.5
深圳市,美食,日式料理,鸟剑居酒屋(景田店),140,2261,5.0
深圳市,美食,日式料理,小草洋风食堂·日料·寿司(万象食家店),79,3419,4.0
深圳市,美食,日式料理,味之友膳·日本料理居酒屋(金城店),139,1480,5.0
深圳市,美食,日式料理,龙酒场·关西寿喜烧·居酒屋(罗湖店),160,4450,5.0
深圳市,美食,日式料理,温野菜涮涮锅(欢乐港湾店),165,6997,4.0
深圳市,美食,日式料理,澄居Sushi Chill,206,363,4.5
深圳市,美食,日式料理,鸟鹏烧鸟居酒屋(罗湖万象城店),96,1406,4.0
深圳市,美食,日式料理,野目铁板烧料理,356,1688,5.0
深圳市,美食,日式料理,竹·SUSHI TA-KE日本料理(华润大运天地店),218,806,4.0
深圳市,美食,日式料理,Hour Glass 日式餐酒馆,204,788,4.5
